"Informazioni cronologiche","user","level","game","datetime","event_name","value_0","value_1","value_2","value_3","value_4","value_5"
"2020/12/10 12:40:17 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:17","InkFinished","Climb","","","","",""
"2020/12/10 12:40:25 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:25","InkFinished","Construction","","","","",""
"2020/12/10 12:40:26 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:26","PlayerDeath","104.756","9.928899","","","",""
"2020/12/10 12:40:27 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:28","InkFinished","Climb","","","","",""
"2020/12/10 12:40:27 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:28","InkFinished","Damage","","","","",""
"2020/12/10 12:40:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:36","PlayerDeath","105.1236","-4.501825","","","",""
"2020/12/10 12:40:36 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:37","InkFinished","Climb","","","","",""
"2020/12/10 12:40:36 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:37","InkFinished","Damage","","","","",""
"2020/12/10 12:40:53 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:53","PlayerDeath","110.347","1.200715","","","",""
"2020/12/10 12:40:54 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:54","InkFinished","Climb","","","","",""
"2020/12/10 12:40:54 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:40:54","InkFinished","Damage","","","","",""
"2020/12/10 12:41:10 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:10","PlayerDeath","110.0985","15.02194","","","",""
"2020/12/10 12:41:11 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:11","InkFinished","Climb","","","","",""
"2020/12/10 12:41:11 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:11","InkFinished","Damage","","","","",""
"2020/12/10 12:41:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:35","PlayerDeath","110.475","12.79312","","","",""
"2020/12/10 12:41:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:36","InkFinished","Climb","","","","",""
"2020/12/10 12:41:36 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:36","InkFinished","Damage","","","","",""
"2020/12/10 12:41:45 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:46","PlayerDeath","110.9551","7.32348","","","",""
"2020/12/10 12:41:46 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:47","InkFinished","Climb","","","","",""
"2020/12/10 12:41:46 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:41:47","InkFinished","Damage","","","","",""
"2020/12/10 12:42:05 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:06","PlayerDeath","113.6751","9.239326","","","",""
"2020/12/10 12:42:06 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:07","InkFinished","Climb","","","","",""
"2020/12/10 12:42:06 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:07","InkFinished","Damage","","","","",""
"2020/12/10 12:42:19 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:19","PlayerDeath","112.8746","11.88252","","","",""
"2020/12/10 12:42:20 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:20","InkFinished","Damage","","","","",""
"2020/12/10 12:42:20 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:20","InkFinished","Climb","","","","",""
"2020/12/10 12:42:28 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:28","PlayerDeath","113.6752","9.908234","","","",""
"2020/12/10 12:42:29 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:29","InkFinished","Damage","","","","",""
"2020/12/10 12:42:29 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:42:29","InkFinished","Climb","","","","",""
"2020/12/10 12:43:58 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","1","10/12/20 12:43:58","LevelTime","648","","","","",""
"2020/12/10 12:44:33 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:44:33","InkFinished","Damage","","","","",""
"2020/12/10 12:44:33 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:44:33","InkFinished","Climb","","","","",""
"2020/12/10 12:44:33 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:44:33","InkFinished","Construction","","","","",""
"2020/12/10 12:44:44 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:44:44","PlayerDeath","7.069997","-3.638983","","","",""
"2020/12/10 12:44:48 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:44:48","PlayerDeath","7.14174","-3.782406","","","",""
"2020/12/10 12:45:14 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:45:14","InkFinished","Climb","","","","",""
"2020/12/10 12:45:39 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:45:39","InkFinished","Climb","","","","",""
"2020/12/10 12:46:10 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:11","PlayerDeath","36.31358","-3.80564","","","",""
"2020/12/10 12:46:15 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:15","PlayerDeath","7.14174","-3.782406","","","",""
"2020/12/10 12:46:19 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:19","PlayerDeath","7.14174","-3.782406","","","",""
"2020/12/10 12:46:34 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:34","InkFinished","Climb","","","","",""
"2020/12/10 12:46:42 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:42","InkFinished","Climb","","","","",""
"2020/12/10 12:46:50 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:50","CheckpointTime","0","1","136","","",""
"2020/12/10 12:46:50 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:50","InkStatusAtCheckpoint","1","0","0.7","0","",""
"2020/12/10 12:46:55 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:55","PlayerDeath","63.67671","2.882547","","","",""
"2020/12/10 12:46:56 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:56","InkFinished","Construction","","","","",""
"2020/12/10 12:46:56 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:46:56","InkFinished","Damage","","","","",""
"2020/12/10 12:46:59 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:00","PlayerDeath","67.08537","2.956528","","","",""
"2020/12/10 12:47:01 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:01","InkFinished","Damage","","","","",""
"2020/12/10 12:47:01 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:01","InkFinished","Construction","","","","",""
"2020/12/10 12:47:14 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:14","PlayerDeath","67.08537","2.900403","","","",""
"2020/12/10 12:47:15 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:15","InkFinished","Construction","","","","",""
"2020/12/10 12:47:15 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:15","InkFinished","Damage","","","","",""
"2020/12/10 12:47:53 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:54","InkFinished","Climb","","","","",""
"2020/12/10 12:47:56 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:56","PlayerDeath","78.44562","-2.163037","","","",""
"2020/12/10 12:47:57 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:57","InkFinished","Damage","","","","",""
"2020/12/10 12:47:57 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:47:57","InkFinished","Construction","","","","",""
"2020/12/10 12:48:04 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:04","InkFinished","Climb","","","","",""
"2020/12/10 12:48:07 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:07","PlayerDeath","67.08537","7.615598","","","",""
"2020/12/10 12:48:08 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:08","InkFinished","Construction","","","","",""
"2020/12/10 12:48:08 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:08","InkFinished","Damage","","","","",""
"2020/12/10 12:48:30 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:30","PlayerDeath","77.80596","-2.156058","","","",""
"2020/12/10 12:48:30 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:31","InkFinished","Damage","","","","",""
"2020/12/10 12:48:31 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:31","InkFinished","Construction","","","","",""
"2020/12/10 12:48:35 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:36","PlayerDeath","66.40179","2.882547","","","",""
"2020/12/10 12:48:36 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:37","InkFinished","Damage","","","","",""
"2020/12/10 12:48:36 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:37","InkFinished","Construction","","","","",""
"2020/12/10 12:48:57 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:48:57","InkFinished","Climb","","","","",""
"2020/12/10 12:49:27 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:27","InkStatusAtCheckpoint","2","0","0.08723965","0","",""
"2020/12/10 12:49:27 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:27","CheckpointTime","1","2","157","","",""
"2020/12/10 12:49:38 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:38","PlayerDeath","98.70556","-3.746217","","","",""
"2020/12/10 12:49:39 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:39","InkFinished","Construction","","","","",""
"2020/12/10 12:49:39 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:39","InkFinished","Damage","","","","",""
"2020/12/10 12:49:39 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:39","PlayerDeath","97.55795","-0.3579","","","",""
"2020/12/10 12:49:46 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:46","PlayerDeath","98.06554","-3.534059","","","",""
"2020/12/10 12:49:47 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:47","InkFinished","Damage","","","","",""
"2020/12/10 12:49:47 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:47","InkFinished","Construction","","","","",""
"2020/12/10 12:49:47 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:49:47","PlayerDeath","97.01495","-0.1544576","","","",""
"2020/12/10 12:50:04 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:05","PlayerDeath","98.06542","-3.564603","","","",""
"2020/12/10 12:50:05 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:06","InkFinished","Damage","","","","",""
"2020/12/10 12:50:05 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:06","InkFinished","Construction","","","","",""
"2020/12/10 12:50:05 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:06","PlayerDeath","96.99274","-0.1086707","","","",""
"2020/12/10 12:50:38 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:38","PlayerDeath","98.07024","-4.370912","","","",""
"2020/12/10 12:50:38 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:39","InkFinished","Construction","","","","",""
"2020/12/10 12:50:39 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:39","InkFinished","Damage","","","","",""
"2020/12/10 12:50:39 PM CET","b504d533-259d-4da4-a40a-563583065422","climb_tutorial_001","2","10/12/20 12:50:39","PlayerDeath","97.01787","-0.8493247","","","",""
"2020/12/10 12:58:33 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 12:58:32","InkFinished","Climb","","","","",""
"2020/12/10 12:58:33 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 12:58:32","InkFinished","Construction","","","","",""
"2020/12/10 12:58:33 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 12:58:32","InkFinished","Damage","","","","",""
"2020/12/10 12:58:36 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 12:58:36","PlayerDeath","11.00718","-4.705589","","","",""
"2020/12/10 1:00:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:00:35","InkFinished","Climb","","","","",""
"2020/12/10 1:00:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:00:35","InkFinished","Construction","","","","",""
"2020/12/10 1:00:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:00:35","InkFinished","Damage","","","","",""
"2020/12/10 1:00:43 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:00:43","PlayerDeath","11.56999","-4.807433","","","",""
"2020/12/10 1:00:51 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:00:51","PlayerDeath","4.362646","-4.690923","","","",""
"2020/12/10 1:00:56 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:00:56","PlayerDeath","9.961873","-4.807512","","","",""
"2020/12/10 1:01:00 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:00","PlayerDeath","-0.2027209","-4.628286","","","",""
"2020/12/10 1:01:20 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:20","CheckpointTime","0","1","45","","",""
"2020/12/10 1:01:20 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:20","InkStatusAtCheckpoint","1","0","0","0","",""
"2020/12/10 1:01:48 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:48","PlayerDeath","46.16964","-5.091328","","","",""
"2020/12/10 1:01:49 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:49","InkFinished","Construction","","","","",""
"2020/12/10 1:01:49 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:49","InkFinished","Climb","","","","",""
"2020/12/10 1:01:49 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:01:49","InkFinished","Damage","","","","",""
"2020/12/10 1:02:00 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:00","PlayerDeath","29.83112","-4.93689","","","",""
"2020/12/10 1:02:01 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:01","InkFinished","Climb","","","","",""
"2020/12/10 1:02:01 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:01","InkFinished","Damage","","","","",""
"2020/12/10 1:02:01 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:01","InkFinished","Construction","","","","",""
"2020/12/10 1:02:15 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:15","PlayerDeath","32.26262","-4.900584","","","",""
"2020/12/10 1:02:16 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:16","InkFinished","Damage","","","","",""
"2020/12/10 1:02:16 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:16","InkFinished","Climb","","","","",""
"2020/12/10 1:02:16 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:16","InkFinished","Construction","","","","",""
"2020/12/10 1:02:34 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:34","PlayerDeath","34.24789","-4.664718","","","",""
"2020/12/10 1:02:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:35","InkFinished","Construction","","","","",""
"2020/12/10 1:02:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:35","InkFinished","Damage","","","","",""
"2020/12/10 1:02:35 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:35","InkFinished","Climb","","","","",""
"2020/12/10 1:02:48 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:48","PlayerDeath","46.08204","-4.744488","","","",""
"2020/12/10 1:02:49 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:49","InkFinished","Construction","","","","",""
"2020/12/10 1:02:49 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:49","InkFinished","Climb","","","","",""
"2020/12/10 1:02:49 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:02:49","InkFinished","Damage","","","","",""
"2020/12/10 1:03:02 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:03:02","PlayerDeath","41.28344","-4.906222","","","",""
"2020/12/10 1:03:03 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:03:03","InkFinished","Climb","","","","",""
"2020/12/10 1:03:03 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:03:03","InkFinished","Damage","","","","",""
"2020/12/10 1:03:03 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:03:03","InkFinished","Construction","","","","",""
"2020/12/10 1:03:22 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:03:22","CheckpointTime","1","2","121","","",""
"2020/12/10 1:03:22 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:03:22","InkStatusAtCheckpoint","2","0.4632281","0","0","",""
"2020/12/10 1:04:12 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:04:12","InkFinished","Construction","","","","",""
"2020/12/10 1:05:06 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:06","InkFinished","Climb","","","","",""
"2020/12/10 1:05:06 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:06","InkFinished","Construction","","","","",""
"2020/12/10 1:05:06 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:06","InkFinished","Damage","","","","",""
"2020/12/10 1:05:13 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:13","PlayerDeath","11.56999","-4.807433","","","",""
"2020/12/10 1:05:17 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:17","PlayerDeath","-1.38012","-4.752127","","","",""
"2020/12/10 1:05:24 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:24","PlayerDeath","11.46399","-4.643744","","","",""
"2020/12/10 1:05:31 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:31","PlayerDeath","12.05987","-4.962532","","","",""
"2020/12/10 1:05:41 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:41","InkStatusAtCheckpoint","1","0","0","0","",""
"2020/12/10 1:05:41 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:41","CheckpointTime","0","1","34","","",""
"2020/12/10 1:05:58 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:58","InkStatusAtCheckpoint","2","0.4635667","0","0","",""
"2020/12/10 1:05:58 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:05:58","CheckpointTime","1","2","16","","",""
"2020/12/10 1:06:40 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:06:40","PlayerDeath","57.79134","-5.18274","","","",""
"2020/12/10 1:06:41 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:06:42","InkFinished","Damage","","","","",""
"2020/12/10 1:06:41 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:06:42","InkFinished","Climb","","","","",""
"2020/12/10 1:08:00 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:00","InkStatusAtCheckpoint","3","0.5203108","0","0","",""
"2020/12/10 1:08:00 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:00","CheckpointTime","2","3","121","","",""
"2020/12/10 1:08:41 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:41","PlayerDeath","76.33889","-4.588701","","","",""
"2020/12/10 1:08:42 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:42","InkFinished","Climb","","","","",""
"2020/12/10 1:08:42 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:42","InkFinished","Damage","","","","",""
"2020/12/10 1:08:51 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:51","PlayerDeath","78.24982","-4.593508","","","",""
"2020/12/10 1:08:52 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:52","InkFinished","Damage","","","","",""
"2020/12/10 1:08:52 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:08:52","InkFinished","Climb","","","","",""
"2020/12/10 1:10:12 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:12","InkFinished","Construction","","","","",""
"2020/12/10 1:10:13 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:14","InkStatusAtCheckpoint","4","0","0","0","",""
"2020/12/10 1:10:13 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:14","CheckpointTime","3","4","133","","",""
"2020/12/10 1:10:14 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:15","PlayerDeath","110.8969","-4.501825","","","",""
"2020/12/10 1:10:15 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:16","InkFinished","Construction","","","","",""
"2020/12/10 1:10:15 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:16","InkFinished","Climb","","","","",""
"2020/12/10 1:10:16 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:16","InkFinished","Damage","","","","",""
"2020/12/10 1:10:21 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:21","PlayerDeath","104.9324","-4.501825","","","",""
"2020/12/10 1:10:22 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:23","InkFinished","Damage","","","","",""
"2020/12/10 1:10:22 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:23","InkFinished","Climb","","","","",""
"2020/12/10 1:10:22 PM CET","b504d533-259d-4da4-a40a-563583065422","build_tutorial_000","2","10/12/20 13:10:23","InkFinished","Construction","","","","",""
"2020/12/10 1:11:44 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:11:44","InkFinished","Construction","","","","",""
"2020/12/10 1:11:44 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:11:44","InkFinished","Climb","","","","",""
"2020/12/10 1:11:44 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:11:44","InkFinished","Damage","","","","",""
"2020/12/10 1:11:56 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:11:56","InkStatusAtCheckpoint","1","0.07187181","0","0","",""
"2020/12/10 1:11:56 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:11:56","CheckpointTime","0","1","12","","",""
"2020/12/10 1:12:31 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:12:31","InkFinished","Construction","","","","",""
"2020/12/10 1:12:45 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:12:45","InkStatusAtCheckpoint","2","0.21714","0","0","",""
"2020/12/10 1:12:45 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:12:45","CheckpointTime","1","2","48","","",""
"2020/12/10 1:13:13 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:13:13","InkFinished","Damage","","","","",""
"2020/12/10 1:13:14 PM CET","b504d533-259d-4da4-a40a-563583065422","damage_tutorial_002","2","10/12/20 13:13:14","EnemyKilled","Eraser","29622","68.75813","-11.80987","",""
