"id","user","level","game","datetime","event_name","value_0","value_1","value_2","value_3","value_4","value_5"
"3184","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:14","InkFinished","Damage","","","","",""
"3185","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:14","InkFinished","Climb","","","","",""
"3186","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:14","InkFinished","Construction","","","","",""
"3187","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:27","PlayerDeath","79,34068","-4,588701","","","",""
"3188","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:28","InkFinished","Construction","","","","",""
"3189","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:28","InkFinished","Damage","","","","",""
"3190","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:28","InkFinished","Climb","","","","",""
"3191","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:51","PlayerDeath","74,58255","-4,588701","","","",""
"3192","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:52","InkFinished","Damage","","","","",""
"3193","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:52","InkFinished","Construction","","","","",""
"3194","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:52","InkFinished","Climb","","","","",""
"3195","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:57","PlayerDeath","79,31521","-4,453807","","","",""
"3196","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:58","InkFinished","Damage","","","","",""
"3197","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:58","InkFinished","Construction","","","","",""
"3198","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:12:58","InkFinished","Climb","","","","",""
"3199","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:05","PlayerDeath","74,57806","-4,593508","","","",""
"3200","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:06","InkFinished","Construction","","","","",""
"3201","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:06","InkFinished","Damage","","","","",""
"3202","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:06","InkFinished","Climb","","","","",""
"3203","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:18","PlayerDeath","74,5785","-4,588701","","","",""
"3204","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:19","InkFinished","Damage","","","","",""
"3205","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:19","InkFinished","Construction","","","","",""
"3206","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:19","InkFinished","Climb","","","","",""
"3207","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:29","InkFinished","Construction","","","","",""
"3208","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:13:38","PlayerDeath","11,56999","-4,807433","","","",""
"3209","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:42","PlayerDeath","102,4548","-1,425206","","","",""
"3210","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:43","InkFinished","Construction","","","","",""
"3211","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:43","InkFinished","Climb","","","","",""
"3212","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:43","InkFinished","Damage","","","","",""
"3213","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:46","PlayerDeath","79,34131","-4,588701","","","",""
"3214","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:47","InkFinished","Construction","","","","",""
"3215","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:47","InkFinished","Damage","","","","",""
"3216","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:47","InkFinished","Climb","","","","",""
"3217","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:13:58","CheckpointTime","0","1","40","","",""
"3218","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:13:58","InkStatusAtCheckpoint","1","0","0","0","",""
"3219","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:13:58","InkFinished","Construction","","","","",""
"3220","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:09","PlayerDeath","22,89594","-4,793234","","","",""
"3221","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:10","InkFinished","Construction","","","","",""
"3222","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:10","InkFinished","Climb","","","","",""
"3223","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:10","InkFinished","Damage","","","","",""
"3224","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:22","PlayerDeath","37,95657","-4,987645","","","",""
"3225","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:21","InkFinished","Construction","","","","",""
"3226","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:23","InkFinished","Climb","","","","",""
"3227","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:23","InkFinished","Damage","","","","",""
"3228","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","0","07/12/20 16:14:23","InkFinished","Construction","","","","",""
"3229","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:30","PlayerDeath","109,0025","-4,501825","","","",""
"3230","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:31","InkFinished","Damage","","","","",""
"3231","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:31","InkFinished","Climb","","","","",""
"3232","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:31","InkFinished","Construction","","","","",""
"3233","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:40","InkFinished","Construction","","","","",""
"3234","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:53","InkFinished","Construction","","","","",""
"3235","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:55","PlayerDeath","108,7864","-4,501825","","","",""
"3236","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:56","InkFinished","Climb","","","","",""
"3237","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:56","InkFinished","Construction","","","","",""
"3238","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:14:56","InkFinished","Damage","","","","",""
"3239","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:03","PlayerDeath","77,12854","1,444164","","","",""
"3240","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:04","InkFinished","Climb","","","","",""
"3241","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:04","InkFinished","Damage","","","","",""
"3242","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:04","InkFinished","Construction","","","","",""
"3243","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:15","InkFinished","Construction","","","","",""
"3244","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:33","InkFinished","Construction","","","","",""
"3245","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:47","InkFinished","Construction","","","","",""
"3246","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:50","PlayerDeath","110,2639","1,224537","","","",""
"3247","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:51","InkFinished","Damage","","","","",""
"3248","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:51","InkFinished","Construction","","","","",""
"3249","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:15:51","InkFinished","Climb","","","","",""
"3250","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:02","InkFinished","Construction","","","","",""
"3251","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:21","PlayerDeath","109,2743","-4,501825","","","",""
"3252","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:22","InkFinished","Construction","","","","",""
"3253","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:22","InkFinished","Climb","","","","",""
"3254","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:22","InkFinished","Damage","","","","",""
"3255","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:46","PlayerDeath","78,24812","-4,588701","","","",""
"3256","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:47","InkFinished","Climb","","","","",""
"3257","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:47","InkFinished","Damage","","","","",""
"3258","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:16:47","InkFinished","Construction","","","","",""
"3259","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:17:00","InkFinished","Construction","","","","",""
"3260","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:17:13","InkFinished","Construction","","","","",""
"3261","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:17:15","PlayerDeath","108,8462","3,878628","","","",""
"3262","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:17:16","InkFinished","Climb","","","","",""
"3263","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:17:16","InkFinished","Construction","","","","",""
"3264","fb663ae4-3a4e-417b-b7f1-f136a9979f12","build_tutorial_000","0","07/12/20 16:17:16","InkFinished","Damage","","","","",""
"3265","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:27","InkFinished","Damage","","","","",""
"3266","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:27","InkFinished","Climb","","","","",""
"3267","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:27","InkFinished","Construction","","","","",""
"3268","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:32","InkStatusAtCheckpoint","1","0","0","0","",""
"3269","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:32","CheckpointTime","0","1","5","","",""
"3270","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:43","PlayerDeath","37,31973","-4,84369","","","",""
"3271","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:44","InkFinished","Damage","","","","",""
"3272","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:44","InkFinished","Climb","","","","",""
"3273","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:17:44","InkFinished","Construction","","","","",""
"3274","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:05","InkFinished","Construction","","","","",""
"3275","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:06","InkStatusAtCheckpoint","2","0","0","0","",""
"3276","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:06","CheckpointTime","1","2","34","","",""
"3277","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:45","InkFinished","Construction","","","","",""
"3278","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:47","PlayerDeath","37,70795","-4,683797","","","",""
"3279","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:48","InkFinished","Damage","","","","",""
"3280","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:48","InkFinished","Construction","","","","",""
"3281","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:48","InkFinished","Climb","","","","",""
"3282","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:51","PlayerDeath","57,99691","-5,034711","","","",""
"3283","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:52","InkFinished","Construction","","","","",""
"3284","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:52","InkFinished","Climb","","","","",""
"3285","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:18:52","InkFinished","Damage","","","","",""
"3286","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:10","PlayerDeath","42,56536","-4,746618","","","",""
"3287","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:11","InkFinished","Damage","","","","",""
"3288","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:11","InkFinished","Construction","","","","",""
"3289","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:11","InkFinished","Climb","","","","",""
"3290","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:44","PlayerDeath","58,11129","-5,18274","","","",""
"3291","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:45","InkFinished","Damage","","","","",""
"3292","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:45","InkFinished","Construction","","","","",""
"3293","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:45","InkFinished","Climb","","","","",""
"3294","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:47","PlayerDeath","56,83841","-5,028135","","","",""
"3295","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:48","InkFinished","Climb","","","","",""
"3296","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:48","InkFinished","Damage","","","","",""
"3297","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:19:48","InkFinished","Construction","","","","",""
"3298","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:24","InkFinished","Construction","","","","",""
"3299","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:26","CheckpointTime","2","3","139","","",""
"3300","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:26","InkStatusAtCheckpoint","3","0","0","0","",""
"3301","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:51","PlayerDeath","74,5785","-4,588701","","","",""
"3302","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:52","InkFinished","Damage","","","","",""
"3303","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:52","InkFinished","Climb","","","","",""
"3304","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:20:52","InkFinished","Construction","","","","",""
"3305","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:24:53","CheckpointTime","0","1","5","","",""
"3306","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:24:54","InkStatusAtCheckpoint","1","0","0","0","",""
"3307","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:03","PlayerDeath","23,40457","-4,696237","","","",""
"3308","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:04","InkFinished","Damage","","","","",""
"3309","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:04","InkFinished","Construction","","","","",""
"3310","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:04","InkFinished","Climb","","","","",""
"3311","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:24","InkFinished","Construction","","","","",""
"3312","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:34","PlayerDeath","37,13012","-4,608916","","","",""
"3313","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:35","InkFinished","Construction","","","","",""
"3314","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:35","InkFinished","Damage","","","","",""
"3315","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:25:35","InkFinished","Climb","","","","",""
"3316","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:26:12","InkStatusAtCheckpoint","2","0,3134031","0","0","",""
"3317","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:26:12","CheckpointTime","1","2","79","","",""
"3318","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:26:20","PlayerDeath","57,79134","-5,18274","","","",""
"3319","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:26:21","InkFinished","Damage","","","","",""
"3320","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:26:21","InkFinished","Climb","","","","",""
"3321","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:27:05","InkStatusAtCheckpoint","3","0,1853123","0","0","",""
"3322","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:27:05","CheckpointTime","2","3","52","","",""
"3323","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:27:45","PlayerDeath","103,3507","-2,420938","","","",""
"3324","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:27:46","InkFinished","Climb","","","","",""
"3325","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:27:46","InkFinished","Damage","","","","",""
"3326","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:10","InkStatusAtCheckpoint","4","0,2979376","0","0","",""
"3327","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:10","CheckpointTime","3","4","64","","",""
"3328","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:25","PlayerDeath","100,5235","-4,390771","","","",""
"3329","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:26","InkFinished","Damage","","","","",""
"3330","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:26","InkFinished","Climb","","","","",""
"3331","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:33","PlayerDeath","103,0691","10,48725","","","",""
"3332","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:34","InkFinished","Damage","","","","",""
"3333","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:34","InkFinished","Climb","","","","",""
"3334","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:41","PlayerDeath","113,6751","11,91901","","","",""
"3335","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:42","InkFinished","Damage","","","","",""
"3336","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:28:42","InkFinished","Climb","","","","",""
"3337","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:00","PlayerDeath","108,8639","-4,501825","","","",""
"3338","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:01","InkFinished","Damage","","","","",""
"3339","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:01","InkFinished","Climb","","","","",""
"3340","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:11","InkFinished","Construction","","","","",""
"3341","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:14","PlayerDeath","102,7951","-4,501825","","","",""
"3342","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:15","InkFinished","Climb","","","","",""
"3343","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:15","InkFinished","Damage","","","","",""
"3344","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:17","PlayerDeath","109,5898","-4,350298","","","",""
"3345","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:18","InkFinished","Climb","","","","",""
"3346","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:18","InkFinished","Damage","","","","",""
"3347","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:21","PlayerDeath","106,2297","-4,350271","","","",""
"3348","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:22","InkFinished","Climb","","","","",""
"3349","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:22","InkFinished","Damage","","","","",""
"3350","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:29","PlayerDeath","113,6756","12,48988","","","",""
"3351","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:30","InkFinished","Damage","","","","",""
"3352","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:30","InkFinished","Climb","","","","",""
"3353","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:35","InkFinished","Construction","","","","",""
"3354","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:39","PlayerDeath","97,94247","7,754206","","","",""
"3355","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:40","InkFinished","Damage","","","","",""
"3356","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:40","InkFinished","Climb","","","","",""
"3357","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:45","InkFinished","Construction","","","","",""
"3358","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:46","PlayerDeath","113,6751","7,32348","","","",""
"3359","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:47","InkFinished","Climb","","","","",""
"3360","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:29:47","InkFinished","Damage","","","","",""
"3361","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:30:28","PlayerDeath","12.98499","-15.31578","","","",""
"3362","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:30:34","PlayerDeath","12.32988","-9.060181","","","",""
"3363","648fc9a5-edc9-4d8e-a7b5-73cc7c683ac8","build_tutorial_000","1","07/12/20 16:30:43","InkFinished","Construction","","","","",""
"3364","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:30:48","PlayerDeath","-1.430116","1.01992","","","",""
"3365","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:30:57","PlayerDeath","12.5137","-8.918132","","","",""
"3366","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:31:05","CheckpointTime","0","1","46","","",""
"3367","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:31:05","InkStatusAtCheckpoint","1","0.3471376","0","0","",""
"3368","3406cbd4-c331-41e9-b2b4-a3602354bc31","damage_tutorial_002","1","07/12/20 16:31:23","CheckpointTime","1","2","17","","",""
